,dispatch_date,dispatch_time,location_block,crime_category,point_x,point_y
9989,2023-01-17,21:38:00,600 BLOCK W HAROLD ST,Theft,-75.14301842,39.99109612
9990,2023-01-17,21:35:00,4200 BLOCK CHESTNUT ST,Theft,-75.20738281,39.95633557
9991,2023-01-17,21:34:00,900 BLOCK W MONTGOMERY AV,Theft,-75.14910059,39.97912227
9993,2023-01-17,21:29:00,1000 BLOCK S BROAD ST,Theft,-75.16682698,39.93792631
9996,2023-01-17,21:15:00,2700 BLOCK S MARSHALL ST,Theft,-75.15851793,39.91497811
9999,2023-01-17,21:09:00,1800 BLOCK N 19TH ST,Theft,-75.16544655,39.98264658
10003,2023-01-17,20:50:00,7900 BLOCK CASTOR AV,Theft,-75.05671162,40.06166135
10010,2023-01-17,20:33:00,1500 BLOCK LOCUST ST,Theft,-75.16676231,39.94871997
10013,2023-01-17,20:28:00,0 BLOCK W CHELTEN AV,Theft,-75.17538826,40.03462864
10015,2023-01-17,20:20:00,5300 BLOCK CHEW AV,Theft,-75.15871378,40.04174034
10017,2023-01-17,20:18:00,1900 BLOCK OREGON AV,Theft,-75.1799921,39.91841695
10020,2023-01-17,20:10:00,1400 BLOCK CECIL B MOORE AV,Theft,-75.15876435,39.97811049
10024,2023-01-17,20:03:00,9100 BLOCK TORRESDALE AV,Theft,-74.99992848,40.05038092
10029,2023-01-17,19:51:00,1400 BLOCK 70TH AV,Theft,-75.14129396,40.05983407
10032,2023-01-17,19:45:00,2500 BLOCK W OXFORD ST,Theft,-75.17614621,39.97942764
10033,2023-01-17,19:42:00,3000 BLOCK ROSEHILL ST,Theft,-75.12476397,39.99507808
10035,2023-01-17,19:39:00,5200 BLOCK GERMANTOWN AV,Theft,-75.16747839,40.03135524
10036,2023-01-17,19:39:00,1000 BLOCK N DELAWARE AV,Theft,-75.13426266,39.96486617
10038,2023-01-17,19:34:00,2200 BLOCK W ALLEGHENY AV,Theft,-75.1661772,40.00368897
10043,2023-01-17,19:22:00,900 BLOCK HAMILTON ST,Theft,-75.15478479,39.96020475
10045,2023-01-17,19:18:00,4600 BLOCK E ROOSEVELT BLVD,Theft,-75.10069774,40.03165798
10048,2023-01-17,19:15:00,1800 BLOCK HART LA,Theft,-75.12153815,39.99196234
10049,2023-01-17,19:15:00,2700 BLOCK PENNSYLVANIA AV,Theft,-75.18164652,39.96920676
10051,2023-01-17,19:10:00,3700 BLOCK BRANDYWINE ST,Theft,-75.19684974,39.96279647
10053,2023-01-17,19:05:00,7500 BLOCK VERREE RD,Theft,-75.08212833,40.06719228
10055,2023-01-17,18:59:00,S 52ND ST  & CHESTNUT ST ,Theft,-75.22518919,39.95848594
10056,2023-01-17,18:59:00,2900 BLOCK HALE ST,Theft,-75.06482107,40.02972532
10061,2023-01-17,18:54:00,4700 BLOCK RAMONA AV,Theft,-75.095228,40.02461988
10063,2023-01-17,18:50:00,4100 BLOCK HOWELL ST,Theft,-75.06576849,40.02241144
10064,2023-01-17,18:46:00,900 BLOCK MARKET ST,Theft,-75.15605032,39.95197599
10065,2023-01-17,18:45:00,100 BLOCK W GRANGE AV,Theft,-75.12303733,40.03861456
10071,2023-01-17,18:30:00,300 BLOCK OREGON AV,Theft,-75.15559999,39.9131466
10075,2023-01-17,18:25:00,2400 BLOCK ARAMINGO AV,Theft,-75.1197691,39.97632984
10077,2023-01-17,18:24:00,N 23RD ST & W SERGEANT ST ,Theft,-75.16963916,39.99368834
10078,2023-01-17,18:22:00,6000 BLOCK CALLOWHILL ST,Theft,-75.23985121,39.96792703
10080,2023-01-17,18:18:00,400 BLOCK N 20TH ST,Theft,-75.17142976,39.96141008
10081,2023-01-17,18:18:00,1500 BLOCK N 30TH ST,Theft,-75.18373245,39.98016185
10083,2023-01-17,18:14:00,2500 BLOCK S 5TH ST,Theft,-75.15652929,39.91663003
10084,2023-01-17,18:14:00,4800 BLOCK FILLMORE TER,Theft,-75.09514825,40.02763299
10085,2023-01-17,18:11:00,1700 BLOCK FRANCIS ST,Theft,-75.16588131,39.96883031
10087,2023-01-17,18:10:00,5500 BLOCK TULIP ST,Theft,-75.06694066,40.01224629
10090,2023-01-17,17:59:00,7900 BLOCK LARGE ST,Theft,-75.05514272,40.06000394
10092,2023-01-17,17:58:00,5100 BLOCK GERMANTOWN AV,Theft,-75.16531874,40.03021514
10098,2023-01-17,17:42:00,3700 BLOCK Haverford Ave,Theft,-75.19651166,39.96329639
10099,2023-01-17,17:40:00,3000 BLOCK Reed St,Theft,-75.19440091,39.93605204
10100,2023-01-17,17:38:00,2500 BLOCK S 5th St,Theft,-75.15608304,39.91688122
10104,2023-01-17,17:31:00,6700 BLOCK Lebanon Ave,Theft,-75.25407835,39.97552567
10107,2023-01-17,17:30:00,5500 BLOCK MASCHER ST,Theft,-75.12361076,40.03493312
10109,2023-01-17,17:30:00,700 BLOCK N 42ND ST,Theft,-75.20720692,39.96524645
10114,2023-01-17,17:24:00,6300 BLOCK TROTTER ST,Theft,-75.08394308,40.04235693
10116,2023-01-17,17:19:00,2400 BLOCK N 17TH ST,Theft,-75.16054109,39.99025634
10119,2023-01-17,17:11:00,1200 BLOCK MAGEE AV,Theft,-75.07945891,40.04430561
10120,2023-01-17,17:08:00,7100 BLOCK FRANKFORD AV,Theft,-75.0444863,40.03498248
10122,2023-01-17,17:07:00,800 BLOCK MARKET ST,Theft,-75.15408114,39.95176508
10123,2023-01-17,17:06:00,2000 BLOCK GRANITE ST,Theft,-75.07118527,40.01381386
10125,2023-01-17,17:03:00,3700 BLOCK WALNUT ST,Theft,-75.19736747,39.95318325
10127,2023-01-17,17:02:00,700 BLOCK KERPER ST,Theft,-75.08650947,40.0513453
10128,2023-01-17,16:59:00,S 65TH ST & LINMORE AV ,Theft,-75.23275231,39.92406606
10131,2023-01-17,16:57:00,3700 BLOCK ARAMINGO AV,Theft,-75.0922534,39.99451948
10134,2023-01-17,16:54:00,2100 BLOCK S 15TH ST,Theft,-75.17164921,39.92436717
10136,2023-01-17,16:52:00,5900 BLOCK CRYSTAL ST,Theft,-75.1072244,40.04676864
10137,2023-01-17,16:51:00,300 BLOCK N 38TH ST,Theft,-75.1969906,39.95973093
10138,2023-01-17,16:48:00,8500 BLOCK HENRY AV,Theft,-75.23914186,40.06365462
10139,2023-01-17,16:47:00,0 BLOCK N 12TH ST,Theft,-75.15985956,39.95196616
10140,2023-01-17,16:45:00,4700 BLOCK WINDSOR ST,Theft,-75.21639603,39.94691439
10143,2023-01-17,16:41:00,1300 BLOCK MARKET ST,Theft,-75.16167311,39.95221731
10145,2023-01-17,16:40:00,2500 BLOCK ARAMINGO AV,Theft,-75.11845018,39.97725765
10148,2023-01-17,16:35:00,10100 BLOCK VERREE RD 13A,Theft,-75.03078451,40.10527691
10149,2023-01-17,16:34:00,900 BLOCK Mifflin St,Theft,-75.16082983,39.92572043
10151,2023-01-17,16:34:00,500 BLOCK W ANNSBURY ST,Theft,-75.13527254,40.0205331
10154,2023-01-17,16:31:00,1000 BLOCK N 2ND ST,Theft,-75.14048891,39.96716096
10155,2023-01-17,16:31:00,1100 BLOCK CHESWORTH RD,Theft,-75.03464107,40.10229333
10156,2023-01-17,16:29:00,300 BLOCK E ALLEGHENY AV,Theft,-75.1236743,39.99735512
10158,2023-01-17,16:26:00,6100 BLOCK SPRUCE ST,Theft,-75.24452947,39.95712047
10159,2023-01-17,16:25:00,4700 BLOCK TACONY ST,Theft,-75.07536976,40.00799024
10162,2023-01-17,16:23:00,1800 BLOCK JOHN F KENNEDY BLVD,Theft,-75.17044477,39.95429485
10163,2023-01-17,16:22:00,1200 BLOCK N TANEY ST,Theft,-75.17965882,39.97409201
10164,2023-01-17,16:21:00,2300 BLOCK GERMANTOWN AV,Theft,-75.14606197,39.98793308
10165,2023-01-17,16:21:00,2500 BLOCK E Madison St,Theft,-75.10378979,39.98769458
10166,2023-01-17,16:19:00,3300 BLOCK W HUNTINGDON ST,Theft,-75.18645719,39.99631105
10167,2023-01-17,16:17:00,1600 BLOCK Walnut St,Theft,-75.1676933,39.95001547
10168,2023-01-17,16:16:00,4200 BLOCK CHESTNUT ST,Theft,-75.20794325,39.95675944
10171,2023-01-17,16:13:00,N 6TH ST  & BROWN ST ,Theft,-75.14764339,39.96452409
10179,2023-01-17,16:04:00,1800 BLOCK DANFORTH ST,Theft,-75.05215508,40.07116693
10180,2023-01-17,16:03:00,1200 BLOCK WALNUT ST,Theft,-75.16081487,39.94931819
10184,2023-01-17,15:57:00,6800 BLOCK RISING SUN AV,Theft,-75.08961427,40.0556945
10185,2023-01-17,15:55:00,300 BLOCK E PRICE ST,Theft,-75.17135704,40.04060285
10188,2023-01-17,15:49:00,4400 BLOCK ISLAND AV,Theft,-75.23376646,39.88968135
10189,2023-01-17,15:47:00,300 BLOCK FERN ST,Theft,-75.12616468,40.04339076
10191,2023-01-17,15:42:00,2400 BLOCK KENSINGTON AV,Theft,-75.12975441,39.98717212
10192,2023-01-17,15:37:00,1900 BLOCK MONUMENT ST,Theft,-75.16566187,39.98310736
10194,2023-01-17,15:29:00,3900 BLOCK CHESTNUT ST,Theft,-75.20197904,39.95592724
10196,2023-01-17,15:20:00,2300 BLOCK W PASSYUNK AV,Theft,-75.1853537,39.92297153
10198,2023-01-17,15:17:00,700 BLOCK N HOLLY ST,Theft,-75.206873,39.96492175
10202,2023-01-17,15:10:00,2000 BLOCK BELLMORE ST,Theft,-75.11546431,39.98988954
10204,2023-01-17,15:00:00,9400 BLOCK LANSFORD ST,Theft,-75.00862707,40.06532139
10211,2023-01-17,14:39:00,8000 BLOCK MANSFIELD AV,Theft,-75.17497266,40.06779472
10213,2023-01-17,14:36:00,4600 BLOCK MC KINLEY ST,Theft,-75.05537567,40.02065808
10214,2023-01-17,14:35:00,300 BLOCK W SPENCER AV,Theft,-75.12612282,40.04357754
10218,2023-01-17,14:30:00,1900 BLOCK S CHRISTOPHER COLUMBUS BLVD,Theft,-75.14237645,39.92218247
10220,2023-01-17,14:28:00,3300 BLOCK GRANT AV,Theft,-75.00607698,40.06932226
10222,2023-01-17,14:22:00,1100 BLOCK S MOLE ST,Theft,-75.16988995,39.93689864
10224,2023-01-17,14:18:00,2100 BLOCK N Marvine St,Theft,-75.15200349,39.98526294
10225,2023-01-17,14:18:00,100 BLOCK BENJAMIN CT,Theft,-75.03000624,40.07335642
10226,2023-01-17,14:14:00,7700 BLOCK GERMANTOWN AV,Theft,-75.19833975,40.06796872
10228,2023-01-17,14:08:00,5400 BLOCK VINE ST,Theft,-75.22799456,39.96533189
10229,2023-01-17,14:07:00,0 BLOCK N 33RD ST,Theft,-75.18946422,39.95564622
10231,2023-01-17,14:05:00,7300 BLOCK BUSTLETON AV,Theft,-75.0583054,40.04965054
10232,2023-01-17,14:05:00,1300 BLOCK MARKET ST,Theft,-75.16167311,39.95221731
10233,2023-01-17,14:00:00,1200 BLOCK CARLTON ST,Theft,-75.15926991,39.95869715
10238,2023-01-17,13:58:00,2500 BLOCK ARAMINGO AV,Theft,-75.11827496,39.97782409
10240,2023-01-17,13:56:00,MORRIS ST  & W WALNUT LA ,Theft,-75.18645789,40.03323561
10247,2023-01-17,13:49:00,2400 BLOCK N 19TH ST,Theft,-75.16312379,39.99118144
10250,2023-01-17,13:47:00,FOX ST & W ABBOTTSFORD AV ,Theft,-75.17846725,40.01462824
10252,2023-01-17,13:45:00,4300 BLOCK O ST,Theft,-75.09546974,40.01185327
10255,2023-01-17,13:40:00,4800 BLOCK N 11TH ST,Theft,-75.14177031,40.02662912
10260,2023-01-17,13:30:00,200 BLOCK N 65TH ST,Theft,-75.24995552,39.96687167
10261,2023-01-17,13:24:00,200 BLOCK N 34TH ST,Theft,-75.19043363,39.95959128
10262,2023-01-17,13:12:00,3900 BLOCK E ROOSEVELT BLVD,Theft,-75.11091399,40.02650638
10266,2023-01-17,13:07:00,6100 BLOCK JACKSON ST,Theft,-75.05796885,40.02113147
10268,2023-01-17,12:59:00,7400 BLOCK BUSTLETON AV,Theft,-75.05808869,40.04992206
10269,2023-01-17,12:57:00,6500 BLOCK FRANKFORD AV,Theft,-75.05602515,40.03007751
10271,2023-01-17,12:55:00,6900 BLOCK TORRESDALE AV,Theft,-75.0422981,40.02642098
10274,2023-01-17,12:49:00,4200 BLOCK CHESTNUT ST,Theft,-75.20794325,39.95675944
10276,2023-01-17,12:44:00,6100 BLOCK RIDGE AV,Theft,-75.21595003,40.03368859
10279,2023-01-17,12:37:00,300 BLOCK N 3RD ST,Theft,-75.14464915,39.95616774
10280,2023-01-17,12:36:00,2700 BLOCK W ALLEGHENY AV,Theft,-75.17462277,40.00433748
10282,2023-01-17,12:32:00,7000 BLOCK FRANKFORD AV,Theft,-75.04624888,40.03362023
10283,2023-01-17,12:31:00,1800 BLOCK N 4TH ST,Theft,-75.14153451,39.97843118
10288,2023-01-17,12:17:00,4900 BLOCK PENNWAY ST,Theft,-75.10934504,40.02354395
10291,2023-01-17,12:14:00,1500 BLOCK SPRUCE ST,Theft,-75.1667627,39.94693215
10297,2023-01-17,12:04:00,2000 BLOCK MC KEAN ST,Theft,-75.17912779,39.92671392
10298,2023-01-17,12:01:00,2200 BLOCK N SYDENHAM ST,Theft,-75.15831544,39.98738991
10299,2023-01-17,11:52:00,2600 BLOCK PENNSYLVANIA AV,Theft,-75.1805726,39.96880075
10301,2023-01-17,11:48:00,8500 BLOCK OLD LINE RD,Theft,-75.23210251,40.06408974
10303,2023-01-17,11:48:00,1900 BLOCK E THAYER ST,Theft,-75.10770877,39.99720227
10305,2023-01-17,11:45:00,2500 BLOCK E YORK ST,Theft,-75.12353062,39.97681929
10306,2023-01-17,11:44:00,2500 BLOCK WELSH RD,Theft,-75.03068483,40.07026524
10308,2023-01-17,11:42:00,9900 BLOCK FRANKFORD AV,Theft,-74.98491444,40.06479048
10312,2023-01-17,11:33:00,3100 BLOCK N 6TH ST,Theft,-75.14080615,39.99884518
10313,2023-01-17,11:29:00,300 BLOCK E ALLEGHENY AV,Theft,-75.1236743,39.99735512
10314,2023-01-17,11:24:00,6200 BLOCK GERMANTOWN AV,Theft,-75.17989159,40.04278413
10317,2023-01-17,11:20:00,2100 BLOCK GLENDALE AV,Theft,-75.05792669,40.05602998
10318,2023-01-17,11:19:00,4200 BLOCK CHESTNUT ST,Theft,-75.20794325,39.95675944
10326,2023-01-17,11:03:00,100 BLOCK SPARKS ST,Theft,-75.12013452,40.04415083
10327,2023-01-17,10:58:00,2100 BLOCK N 5th St,Theft,-75.14222978,39.98289784
10329,2023-01-17,10:55:00,200 BLOCK S 38TH ST,Theft,-75.19915415,39.95129255
10335,2023-01-17,10:51:00,3900 BLOCK CONSHOHOCKEN AV,Theft,-75.20672395,40.00474706
10338,2023-01-17,10:45:00,7300 BLOCK HASBROOK AV,Theft,-75.08711019,40.06590811
10341,2023-01-17,10:42:00,0 BLOCK S SALFORD ST,Theft,-75.23995162,39.96137724
10344,2023-01-17,10:37:00,200 BLOCK N 34TH ST,Theft,-75.19043363,39.95959128
10346,2023-01-17,10:35:00,100 BLOCK E FISHER AV,Theft,-75.12108317,40.03031563
10349,2023-01-17,10:32:00,900 BLOCK N FRONT ST,Theft,-75.13737966,39.9638929
10351,2023-01-17,10:29:00,100 BLOCK S 10TH ST,Theft,-75.1581863,39.94908152
10352,2023-01-17,10:29:00,N 13TH ST  & W LEHIGH AV ,Theft,-75.15239237,39.99366815
10354,2023-01-17,10:25:00,4100 BLOCK FRANKFORD AV,Theft,-75.09010356,40.00872301
10355,2023-01-17,10:24:00,1500 BLOCK W MOYAMENSING AV,Theft,-75.17356303,39.91602085
10356,2023-01-17,10:22:00,5500 BLOCK CATHARINE ST,Theft,-75.23437363,39.94962489
10357,2023-01-17,10:22:00,5200 BLOCK PARKSIDE AV,Theft,-75.22687619,39.98233024
10359,2023-01-17,10:16:00,POPLAR ST  & S COLLEGE AV ,Theft,-75.17654466,39.97231981
10361,2023-01-17,10:06:00,2400 BLOCK N BROAD ST,Theft,-75.15511673,39.98955656
10362,2023-01-17,10:04:00,2500 BLOCK ORTHODOX ST,Theft,-75.07717392,40.00153362
10364,2023-01-17,09:59:00,1600 BLOCK Vandike St,Theft,-75.09016911,40.00478547
10366,2023-01-17,09:57:00,2000 BLOCK S 28TH ST,Theft,-75.19261916,39.92831417
10370,2023-01-17,09:38:00,4400 BLOCK Locust St,Theft,-75.21108611,39.95398839
10372,2023-01-17,09:32:00,300 BLOCK E ALLEGHENY AV,Theft,-75.1236743,39.99735512
10376,2023-01-17,09:29:00,2500 BLOCK S BROAD ST,Theft,-75.17138791,39.91830662
10378,2023-01-17,09:24:00,5000 BLOCK COMLY ST,Theft,-75.05514939,40.01250362
10380,2023-01-17,09:18:00,1700 BLOCK S RUBY ST,Theft,-75.21747438,39.93629539
10390,2023-01-17,09:04:00,3000 BLOCK N 6TH ST,Theft,-75.14105122,39.99771436
10391,2023-01-17,09:03:00,2500 BLOCK CORAL ST,Theft,-75.12647408,39.98492598
10392,2023-01-17,09:02:00,1000 BLOCK E CHELTENHAM AV,Theft,-75.09019812,40.03535302
10394,2023-01-17,08:56:00,1100 BLOCK E BERKS ST,Theft,-75.12566341,39.97085476
10397,2023-01-17,08:49:00,3200 BLOCK RYAN AV,Theft,-75.0408215,40.04406974
10399,2023-01-17,08:44:00,7100 BLOCK OGONTZ AV,Theft,-75.15322894,40.06400613
10400,2023-01-17,08:43:00,1800 BLOCK WILMOT ST,Theft,-75.07939483,40.01331752
10401,2023-01-17,08:41:00,800 BLOCK N MARKOE ST,Theft,-75.21486184,39.96805916
10407,2023-01-17,08:28:00,5400 BLOCK MONTAGUE ST,Theft,-75.06789366,40.02024881
10408,2023-01-17,08:21:00,5100 BLOCK MARION ST,Theft,-75.16804918,40.02807431
10409,2023-01-17,08:20:00,300 BLOCK S 5TH ST,Theft,-75.15023127,39.94448621
10412,2023-01-17,08:15:00,4000 BLOCK LORING ST,Theft,-75.03654942,40.0373209
10414,2023-01-17,08:10:00,3100 BLOCK N SHERIDAN ST,Theft,-75.14200119,39.99892264
10415,2023-01-17,08:08:00,4100 BLOCK N 6TH ST,Theft,-75.13740322,40.0144789
10416,2023-01-17,08:04:00,7300 BLOCK N 21ST ST,Theft,-75.15212212,40.06649683
10417,2023-01-17,08:03:00,6700 BLOCK CASTOR AV 2ND,Theft,-75.07305977,40.04350853
10418,2023-01-17,08:03:00,7000 BLOCK FORREST AV,Theft,-75.15268339,40.06152077
10420,2023-01-17,07:52:00,2100 BLOCK JEFFERSON ST,Theft,-75.17078815,39.97708788
10421,2023-01-17,07:48:00,9500 BLOCK ACADEMY RD,Theft,-75.00491114,40.06967507
10424,2023-01-17,07:34:00,7400 BLOCK E WALNUT LA,Theft,-75.15258949,40.06887326
10426,2023-01-17,07:25:00,4800 BLOCK Large St,Theft,-75.09016283,40.02249923
10432,2023-01-17,07:03:00,1700 BLOCK FRANKFORD AV,Theft,-75.13197058,39.97576617
10433,2023-01-17,06:58:00,5500 BLOCK Catharine St,Theft,-75.23410753,39.949593
10434,2023-01-17,06:48:00,1600 BLOCK S CHRISTOPHER COLUMBUS BLVD,Theft,-75.14107156,39.92591118
10435,2023-01-17,06:41:00,3700 BLOCK N BROAD ST,Theft,-75.15154456,40.0094812
10436,2023-01-17,06:25:00,2400 BLOCK N 28TH ST,Theft,-75.17754866,39.9931562
10439,2023-01-17,06:14:00,1200 BLOCK OAK LA,Theft,-75.13868417,40.05450479
10442,2023-01-17,05:36:00,2800 BLOCK N HANCOCK ST,Theft,-75.13345678,39.993812
10443,2023-01-17,05:24:00,N 16TH ST  & HARMER ST ,Theft,-75.16305676,39.97027751
10445,2023-01-17,03:48:00,3900 BLOCK N 10TH ST,Theft,-75.14334868,40.01195368
10447,2023-01-17,03:40:00,1100 BLOCK DYRE ST,Theft,-75.0866835,40.02570608
10451,2023-01-17,03:04:00,1700 BLOCK Colonial St,Theft,-75.14711635,40.05230442
10453,2023-01-17,02:50:00,7100 BLOCK JACKSON ST,Theft,-75.03877062,40.03153117
10456,2023-01-17,02:21:00,5200 BLOCK MONTOUR ST,Theft,-75.10597482,40.0317502
10464,2023-01-17,00:44:00,N 29TH ST  & W CUMBERLAND ST ,Theft,-75.17924981,39.99397296
10465,2023-01-17,00:38:00,3200 BLOCK RICHMOND ST,Theft,-75.10063677,39.98367076
10468,2023-01-17,00:22:00,1100 BLOCK W HILTON ST,Theft,-75.14851234,40.00176888
10480,2023-01-16,23:44:00,4500 BLOCK N HOWARD ST,Theft,-75.1259975,40.01863138
10484,2023-01-16,23:30:00,12000 BLOCK E ROOSEVELT BLVD,Theft,-75.00330799,40.10587263
10491,2023-01-16,22:46:00,2300 BLOCK S 16TH ST,Theft,-75.17376152,39.92198089
10501,2023-01-16,21:54:00,4800 BLOCK RORER ST,Theft,-75.11482844,40.02233573
10502,2023-01-16,21:51:00,12300 BLOCK ACADEMY RD,Theft,-74.97509651,40.09595774
10505,2023-01-16,21:22:00,2300 BLOCK OREGON AVE,Theft,-75.18672343,39.91881629
10506,2023-01-16,21:21:00,2800 BLOCK N PARK AV,Theft,-75.15296036,39.99541606
10517,2023-01-16,20:46:00,1300 BLOCK MARKET ST,Theft,-75.16167311,39.95221731
10523,2023-01-16,20:25:00,2100 BLOCK STRAHLE ST,Theft,-75.04845384,40.06611998
10524,2023-01-16,20:23:00,1300 BLOCK MARKET ST,Theft,-75.16167311,39.95221731
10527,2023-01-16,20:17:00,4000 BLOCK BALWYNNE PARK RD,Theft,-75.21098283,39.99938038
10528,2023-01-16,20:15:00,2000 BLOCK W ONTARIO ST,Theft,-75.16304422,40.00604388
10530,2023-01-16,20:11:00,1600 BLOCK NAPFLE AV,Theft,-75.06720913,40.06005722
10545,2023-01-16,19:38:00,2400 BLOCK W OXFORD ST,Theft,-75.175059,39.97962735
10551,2023-01-16,19:28:00,1500 BLOCK LOCUST ST,Theft,-75.16676231,39.94871997
10552,2023-01-16,19:27:00,2300 BLOCK OREGON AV,Theft,-75.18621892,39.91872117
10555,2023-01-16,19:20:00,8100 BLOCK ELBERON AV,Theft,-75.0812239,40.07926295
10556,2023-01-16,19:18:00,100 BLOCK W Chelten Ave,Theft,-75.17649636,40.0332248
10558,2023-01-16,19:11:00,700 BLOCK S 8TH ST,Theft,-75.15582642,39.93982087
10559,2023-01-16,19:09:00,1500 BLOCK FRANKLIN MILLS CIR,Theft,-74.95904133,40.08768698
10565,2023-01-16,18:58:00,1900 BLOCK S 57TH ST,Theft,-75.22651359,39.93645379
10568,2023-01-16,18:57:00,1400 BLOCK S 12TH ST,Theft,-75.16416726,39.93238215
10569,2023-01-16,18:55:00,3400 BLOCK KELLY DR,Theft,-75.19054355,40.00369315
10574,2023-01-16,18:38:00,700 BLOCK CANTRELL ST,Theft,-75.15983447,39.92262408
10575,2023-01-16,18:35:00,2517\2 WELSH RD ,Theft,-75.05431574,40.1088073
10577,2023-01-16,18:34:00,1300 BLOCK WINDRIM AV,Theft,-75.1456797,40.03007454
10578,2023-01-16,18:32:00,2100 BLOCK N RANDOLPH ST,Theft,-75.14306372,39.98347311
10580,2023-01-16,18:29:00,100 BLOCK W CHELTEN AV,Theft,-75.17786674,40.03326695
10583,2023-01-16,18:28:00,600 BLOCK Garland St,Theft,-75.10992246,40.0345415
10594,2023-01-16,18:04:00,3900 BLOCK MARKET ST,Theft,-75.20071518,39.95741263
10596,2023-01-16,18:00:00,1500 BLOCK WOLF ST,Theft,-75.17208025,39.92196995
10597,2023-01-16,17:58:00,6700 BLOCK BUSTLETON AV,Theft,-75.06648233,40.04003153
10605,2023-01-16,17:41:00,100 BLOCK N 57TH ST,Theft,-75.2341211,39.96361584
10609,2023-01-16,17:36:00,2100 BLOCK STRAHLE ST,Theft,-75.04845384,40.06611998
10611,2023-01-16,17:30:00,0 BLOCK S RUBY ST,Theft,-75.22793792,39.95980239
10613,2023-01-16,17:27:00,5500 BLOCK OLD YORK RD,Theft,-75.14463646,40.03694388
10615,2023-01-16,17:22:00,900 BLOCK N PENN ST,Theft,-75.13451142,39.96171525
10620,2023-01-16,17:11:00,1300 BLOCK MARKET ST,Theft,-75.16167311,39.95221731
10623,2023-01-16,17:09:00,5500 BLOCK OLD YORK RD,Theft,-75.14463646,40.03694388
10627,2023-01-16,17:02:00,4300 BLOCK BYBERRY RD,Theft,-74.96195199,40.08759487
10629,2023-01-16,17:02:00,300 BLOCK WHARTON ST,Theft,-75.15057573,39.93209891
10630,2023-01-16,17:00:00,LINDLEY AV & BELFIELD AV ,Theft,-75.15477867,40.03146152
10633,2023-01-16,16:48:00,800 BLOCK SANGER ST,Theft,-75.09084984,40.03378105
10634,2023-01-16,16:37:00,4700 BLOCK LANSING ST,Theft,-75.02791138,40.0334615
10635,2023-01-16,16:36:00,5400 BLOCK MASTER ST,Theft,-75.22994534,39.97403133
10636,2023-01-16,16:34:00,1900 BLOCK S CHRISTOPHER COLUMBUS BLVD,Theft,-75.14237645,39.92218247
10640,2023-01-16,16:28:00,8500 BLOCK HENRY AV,Theft,-75.23914186,40.06365462
10641,2023-01-16,16:27:00,4300 BLOCK TORRESDALE AV,Theft,-75.08240494,40.00901838
10643,2023-01-16,16:25:00,4900 BLOCK BALTIMORE AV,Theft,-75.22163132,39.94787804
10644,2023-01-16,16:25:00,4900 BLOCK BALTIMORE AV,Theft,-75.22163132,39.94787804
10647,2023-01-16,16:21:00,1800 BLOCK GREEN ST,Theft,-75.16769209,39.96436725
10651,2023-01-16,16:11:00,4600 BLOCK MULBERRY ST,Theft,-75.08063401,40.01362637
10655,2023-01-16,16:05:00,1100 BLOCK E COLUMBIA AV 302,Theft,-75.12966821,39.96978301
10657,2023-01-16,16:01:00,900 BLOCK N MARSHALL ST,Theft,-75.14760534,39.9692453
10658,2023-01-16,16:01:00,2000 BLOCK S BROAD ST,Theft,-75.17011815,39.92473228
10662,2023-01-16,15:58:00,6100 BLOCK BELDEN ST,Theft,-75.08300949,40.0373821
10663,2023-01-16,15:57:00,4600 BLOCK CANTON ST,Theft,-75.23186217,40.03098932
10664,2023-01-16,15:54:00,1800 BLOCK N 18TH ST,Theft,-75.16369696,39.98237633
10665,2023-01-16,15:53:00,7100 BLOCK BINGHAM ST,Theft,-75.08406817,40.05823622
10669,2023-01-16,15:38:00,400 BLOCK OREGON AV,Theft,-75.15605302,39.91478096
10672,2023-01-16,15:31:00,6200 BLOCK N 10TH ST 301,Theft,-75.13548369,40.04692829
10676,2023-01-16,15:13:00,2100 BLOCK SORRENTO CT,Theft,-75.18582067,39.90990401
10677,2023-01-16,15:10:00,2400 BLOCK PENNSYLVANIA AV,Theft,-75.17784829,39.96677602
10678,2023-01-16,15:09:00,2500 BLOCK S 19TH ST,Theft,-75.17909321,39.92010073
10682,2023-01-16,14:52:00,1200 BLOCK S BROAD ST,Theft,-75.16675106,39.93541786
10683,2023-01-16,14:46:00,1500 BLOCK S GARNET ST,Theft,-75.17691779,39.93213814
10687,2023-01-16,14:36:00,800 BLOCK Market St,Theft,-75.15511945,39.95195258
10691,2023-01-16,14:24:00,1600 BLOCK WALNUT ST,Theft,-75.1687151,39.95014922
10693,2023-01-16,14:17:00,1100 BLOCK CECIL B MOORE AV,Theft,-75.15297643,39.97801302
10695,2023-01-16,14:10:00,700 BLOCK S 12TH ST,Theft,-75.16202156,39.94190341
10698,2023-01-16,14:08:00,9800 BLOCK HALDEMAN AV D202,Theft,-75.02923255,40.09410185
10699,2023-01-16,14:04:00,700 BLOCK SOUTH ST,Theft,-75.15482007,39.94210586
10700,2023-01-16,14:03:00,3500 BLOCK W CROWN AV,Theft,-74.98951453,40.07146033
10708,2023-01-16,13:42:00,5100 BLOCK JAMES ST,Theft,-75.06986586,40.00935837
